time,tick,state,direction,sq,hip_l_nom,hip_l_grav,hip_l_bal,hip_l_final,hip_l_tgt_vel,hip_l_act,hip_l_act_vel,hip_l_nom_err,hip_l_final_err,hip_l_lim,hip_l_demand,hip_l_max_force,hip_r_nom,hip_r_grav,hip_r_bal,hip_r_final,hip_r_tgt_vel,hip_r_act,hip_r_act_vel,hip_r_nom_err,hip_r_final_err,hip_r_lim,hip_r_demand,hip_r_max_force,abd_nom,abd_grav,abd_bal,abd_final,abd_tgt_vel,abd_act,abd_act_vel,abd_nom_err,abd_final_err,abd_lim,abd_demand,abd_max_force,tho_nom,tho_grav,tho_bal,tho_final,tho_tgt_vel,tho_act,tho_act_vel,tho_nom_err,tho_final_err,tho_lim,tho_demand,tho_max_force,knee_l_nom,knee_l_grav,knee_l_bal,knee_l_final,knee_l_tgt_vel,knee_l_act,knee_l_act_vel,knee_l_nom_err,knee_l_final_err,knee_l_lim,knee_l_demand,knee_l_max_force,knee_r_nom,knee_r_grav,knee_r_bal,knee_r_final,knee_r_tgt_vel,knee_r_act,knee_r_act_vel,knee_r_nom_err,knee_r_final_err,knee_r_lim,knee_r_demand,knee_r_max_force,ankle_l_nom,ankle_l_grav,ankle_l_bal,ankle_l_final,ankle_l_tgt_vel,ankle_l_act,ankle_l_act_vel,ankle_l_nom_err,ankle_l_final_err,ankle_l_lim,ankle_l_demand,ankle_l_max_force,ankle_r_nom,ankle_r_grav,ankle_r_bal,ankle_r_final,ankle_r_tgt_vel,ankle_r_act,ankle_r_act_vel,ankle_r_nom_err,ankle_r_final_err,ankle_r_lim,ankle_r_demand,ankle_r_max_force,pelvis_pitch,trunk_pitch,ref_trunk_pitch,com_ap,com_y,cop_ap,support_min,support_max,contacts,foot_pitch_l,foot_pitch_r,bar_x,bar_y,bar_z,bar_vx,bar_vy,bar_vz,saddle_sep,saddle_att
7.070,707,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-2.90,32.46,-2.90,-2.90,0.0242,0.0026,2565.0,0.00,0.00,0.00,0.00,0.00,-3.20,34.44,-3.20,-3.20,0.0267,0.0019,2565.0,0.00,3.93,0.00,3.93,0.00,2.04,-5.50,2.04,-1.89,0.0453,0.0187,1852.5,0.00,3.67,0.00,3.67,0.00,1.72,-7.76,1.72,-1.95,0.0343,0.0209,1852.5,0.00,0.00,0.00,0.00,0.00,5.19,-40.71,5.19,5.19,0.0358,0.0061,2565.0,0.00,0.00,0.00,0.00,0.00,5.76,-44.45,5.76,5.76,0.0397,0.0071,2565.0,0.00,0.00,4.85,4.85,0.00,-2.09,14.97,-2.09,-6.93,0.0464,0.0288,2137.5,0.00,0.00,4.85,4.85,0.00,-2.36,16.80,-2.36,-7.20,0.0524,0.0292,2137.5,0.24,5.83,3.91,-0.0459,1.1181,-0.0389,-0.1547,0.1353,8,-0.01,-0.01,0.0032,1.4104,-0.1317,-0.0232,-0.0162,-0.0278,0.0061,1
7.080,708,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-2.61,30.00,-2.61,-2.61,0.0217,0.0029,2565.0,0.00,0.00,0.00,0.00,0.00,-2.90,31.94,-2.90,-2.90,0.0241,0.0021,2565.0,0.00,3.93,0.00,3.93,0.00,1.97,-5.53,1.97,-1.96,0.0438,0.0193,1852.5,0.00,3.67,0.00,3.67,0.00,1.64,-7.56,1.64,-2.03,0.0328,0.0214,1852.5,0.00,0.00,0.00,0.00,0.00,4.85,-36.57,4.85,4.85,0.0335,0.0065,2565.0,0.00,0.00,0.00,0.00,0.00,5.40,-40.26,5.40,5.40,0.0373,0.0075,2565.0,0.00,0.00,7.14,7.14,0.00,-1.99,12.63,-1.99,-9.13,0.0442,0.0357,2137.5,0.00,0.00,7.14,7.14,0.00,-2.25,14.47,-2.25,-9.39,0.0500,0.0360,2137.5,0.29,5.70,3.91,-0.0459,1.1182,-0.0456,-0.1547,0.1353,8,-0.02,-0.01,0.0030,1.4102,-0.1320,-0.0213,-0.0179,-0.0281,0.0061,1
7.090,709,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-2.34,27.27,-2.34,-2.34,0.0195,0.0028,2565.0,0.00,0.00,0.00,0.00,0.00,-2.62,29.15,-2.62,-2.62,0.0219,0.0021,2565.0,0.00,3.93,0.00,3.93,0.00,1.90,-5.68,1.90,-2.03,0.0423,0.0199,1852.5,0.00,3.67,0.00,3.67,0.00,1.56,-7.69,1.56,-2.11,0.0313,0.0220,1852.5,0.00,0.00,0.00,0.00,0.00,4.54,-34.45,4.54,4.54,0.0313,0.0060,2565.0,0.00,0.00,0.00,0.00,0.00,5.07,-38.01,5.07,5.07,0.0350,0.0069,2565.0,0.00,0.00,4.85,4.85,0.00,-1.89,12.47,-1.89,-6.74,0.0420,0.0292,2137.5,0.00,0.00,4.85,4.85,0.00,-2.14,14.23,-2.14,-6.98,0.0475,0.0295,2137.5,0.34,5.57,3.91,-0.0459,1.1183,-0.0403,-0.1547,0.1353,8,-0.01,-0.01,0.0028,1.4099,-0.1323,-0.0213,-0.0215,-0.0280,0.0061,1
7.100,710,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-2.10,25.25,-2.10,-2.10,0.0175,0.0030,2565.0,0.00,0.00,0.00,0.00,0.00,-2.37,27.14,-2.37,-2.37,0.0197,0.0024,2565.0,0.00,3.93,0.00,3.93,0.00,1.83,-5.59,1.83,-2.10,0.0407,0.0203,1852.5,0.00,3.67,0.00,3.67,0.00,1.49,-7.38,1.49,-2.18,0.0298,0.0223,1852.5,0.00,0.00,0.00,0.00,0.00,4.27,-30.85,4.27,4.27,0.0294,0.0064,2565.0,0.00,0.00,0.00,0.00,0.00,4.77,-34.39,4.77,4.77,0.0329,0.0073,2565.0,0.00,0.00,7.14,7.14,0.00,-1.81,10.43,-1.81,-8.95,0.0403,0.0360,2137.5,0.00,0.00,7.14,7.14,0.00,-2.05,12.17,-2.05,-9.19,0.0456,0.0363,2137.5,0.38,5.45,3.91,-0.0459,1.1184,-0.0466,-0.1547,0.1353,8,-0.02,-0.01,0.0025,1.4096,-0.1325,-0.0219,-0.0223,-0.0280,0.0061,1
7.110,711,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-1.88,23.00,-1.88,-1.88,0.0156,0.0030,2565.0,0.00,0.00,0.00,0.00,0.00,-2.14,24.82,-2.14,-2.14,0.0178,0.0023,2565.0,0.00,3.93,0.00,3.93,0.00,1.76,-5.66,1.76,-2.17,0.0392,0.0209,1852.5,0.00,3.67,0.00,3.67,0.00,1.42,-7.38,1.42,-2.25,0.0283,0.0229,1852.5,0.00,0.00,0.00,0.00,0.00,4.01,-29.28,4.01,4.01,0.0276,0.0059,2565.0,0.00,0.00,0.00,0.00,0.00,4.49,-32.68,4.49,4.49,0.0310,0.0067,2565.0,0.00,0.00,4.85,4.85,0.00,-1.73,10.54,-1.73,-6.58,0.0385,0.0295,2137.5,0.00,0.00,4.85,4.85,0.00,-1.96,12.22,-1.96,-6.81,0.0436,0.0297,2137.5,0.42,5.33,3.91,-0.0459,1.1184,-0.0411,-0.1547,0.1353,8,-0.02,-0.01,0.0023,1.4094,-0.1328,-0.0224,-0.0228,-0.0276,0.0062,1
7.120,712,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-1.67,21.43,-1.67,-1.67,0.0139,0.0033,2565.0,0.00,0.00,0.00,0.00,0.00,-1.92,23.25,-1.92,-1.92,0.0160,0.0027,2565.0,0.00,3.93,0.00,3.93,0.00,1.70,-5.55,1.70,-2.23,0.0377,0.0214,1852.5,0.00,3.67,0.00,3.67,0.00,1.35,-7.00,1.35,-2.32,0.0269,0.0231,1852.5,0.00,0.00,0.00,0.00,0.00,3.78,-26.17,3.78,3.78,0.0261,0.0063,2565.0,0.00,0.00,0.00,0.00,0.00,4.24,-29.54,4.24,4.24,0.0293,0.0070,2565.0,0.00,0.00,7.14,7.14,0.00,-1.67,8.72,-1.67,-8.81,0.0372,0.0362,2137.5,0.00,0.00,7.14,7.14,0.00,-1.89,10.38,-1.89,-9.03,0.0420,0.0364,2137.5,0.45,5.21,3.91,-0.0459,1.1184,-0.0470,-0.1547,0.1353,8,-0.02,-0.01,0.0021,1.4091,-0.1331,-0.0227,-0.0219,-0.0271,0.0062,1
7.130,713,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-1.48,19.56,-1.48,-1.48,0.0124,0.0032,2565.0,0.00,0.00,0.00,0.00,0.00,-1.72,21.32,-1.72,-1.72,0.0143,0.0027,2565.0,0.00,3.93,0.00,3.93,0.00,1.63,-5.58,1.63,-2.30,0.0362,0.0219,1852.5,0.00,3.67,0.00,3.67,0.00,1.28,-6.92,1.28,-2.39,0.0255,0.0236,1852.5,0.00,0.00,0.00,0.00,0.00,3.56,-25.06,3.56,3.56,0.0246,0.0058,2565.0,0.00,0.00,0.00,0.00,0.00,4.01,-28.31,4.01,4.01,0.0276,0.0064,2565.0,0.00,0.00,4.85,4.85,0.00,-1.61,9.04,-1.61,-6.45,0.0357,0.0296,2137.5,0.00,0.00,4.85,4.85,0.00,-1.82,10.64,-1.82,-6.66,0.0403,0.0298,2137.5,0.49,5.10,3.91,-0.0459,1.1184,-0.0412,-0.1547,0.1353,8,-0.02,-0.01,0.0019,1.4088,-0.1334,-0.0229,-0.0217,-0.0265,0.0062,1
7.140,714,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-1.31,18.32,-1.31,-1.31,0.0109,0.0035,2565.0,0.00,0.00,0.00,0.00,0.00,-1.54,20.05,-1.54,-1.54,0.0128,0.0031,2565.0,0.00,3.93,0.00,3.93,0.00,1.56,-5.37,1.56,-2.37,0.0346,0.0222,1852.5,0.00,3.67,0.00,3.67,0.00,1.21,-6.49,1.21,-2.46,0.0242,0.0237,1852.5,0.00,0.00,0.00,0.00,0.00,3.37,-22.31,3.37,3.37,0.0232,0.0062,2565.0,0.00,0.00,0.00,0.00,0.00,3.80,-25.53,3.80,3.80,0.0262,0.0068,2565.0,0.00,0.00,7.14,7.14,0.00,-1.56,7.36,-1.56,-8.70,0.0346,0.0364,2137.5,0.00,0.00,7.14,7.14,0.00,-1.76,8.98,-1.76,-8.90,0.0391,0.0365,2137.5,0.51,5.00,3.91,-0.0458,1.1184,-0.0468,-0.1547,0.1353,8,-0.02,-0.01,0.0016,1.4085,-0.1337,-0.0229,-0.0207,-0.0259,0.0062,1
7.150,715,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-1.15,16.73,-1.15,-1.15,0.0096,0.0035,2565.0,0.00,0.00,0.00,0.00,0.00,-1.37,18.38,-1.37,-1.37,0.0114,0.0030,2565.0,0.00,3.93,0.00,3.93,0.00,1.49,-5.32,1.49,-2.44,0.0332,0.0227,1852.5,0.00,3.67,0.00,3.67,0.00,1.15,-6.36,1.15,-2.52,0.0229,0.0241,1852.5,0.00,0.00,0.00,0.00,0.00,3.19,-21.55,3.19,3.19,0.0220,0.0056,2565.0,0.00,0.00,0.00,0.00,0.00,3.59,-24.65,3.59,3.59,0.0248,0.0061,2565.0,0.00,0.00,4.85,4.85,0.00,-1.50,7.79,-1.50,-6.35,0.0334,0.0298,2137.5,0.00,0.00,4.85,4.85,0.00,-1.69,9.38,-1.69,-6.54,0.0376,0.0299,2137.5,0.54,4.90,3.91,-0.0458,1.1185,-0.0408,-0.1547,0.1353,8,-0.02,-0.01,0.0014,1.4083,-0.1339,-0.0226,-0.0206,-0.0251,0.0063,1
7.160,716,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-1.00,15.72,-1.00,-1.00,0.0084,0.0038,2565.0,0.00,0.00,0.00,0.00,0.00,-1.21,17.32,-1.21,-1.21,0.0101,0.0034,2565.0,0.00,3.93,0.00,3.93,0.00,1.43,-5.04,1.43,-2.50,0.0317,0.0230,1852.5,0.00,3.67,0.00,3.67,0.00,1.09,-5.91,1.09,-2.58,0.0218,0.0242,1852.5,0.00,0.00,0.00,0.00,0.00,3.03,-19.09,3.03,3.03,0.0209,0.0061,2565.0,0.00,0.00,0.00,0.00,0.00,3.41,-22.15,3.41,3.41,0.0235,0.0065,2565.0,0.00,0.00,7.14,7.14,0.00,-1.47,6.21,-1.47,-8.60,0.0326,0.0365,2137.5,0.00,0.00,7.14,7.14,0.00,-1.65,7.82,-1.65,-8.79,0.0366,0.0366,2137.5,0.57,4.80,3.91,-0.0458,1.1185,-0.0464,-0.1547,0.1353,8,-0.02,-0.02,0.0012,1.4080,-0.1342,-0.0223,-0.0195,-0.0243,0.0063,1
7.170,717,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-0.87,14.33,-0.87,-0.87,0.0072,0.0037,2565.0,0.00,0.00,0.00,0.00,0.00,-1.07,15.85,-1.07,-1.07,0.0089,0.0033,2565.0,0.00,3.93,0.00,3.93,0.00,1.37,-4.93,1.37,-2.56,0.0303,0.0234,1852.5,0.00,3.67,0.00,3.67,0.00,1.03,-5.79,1.03,-2.64,0.0206,0.0245,1852.5,0.00,0.00,0.00,0.00,0.00,2.87,-18.61,2.87,2.87,0.0198,0.0055,2565.0,0.00,0.00,0.00,0.00,0.00,3.24,-21.55,3.24,3.24,0.0224,0.0059,2565.0,0.00,0.00,4.85,4.85,0.00,-1.42,6.76,-1.42,-6.27,0.0316,0.0300,2137.5,0.00,0.00,4.85,4.85,0.00,-1.59,8.32,-1.59,-6.44,0.0354,0.0300,2137.5,0.59,4.71,3.91,-0.0458,1.1185,-0.0404,-0.1547,0.1353,8,-0.02,-0.01,0.0010,1.4078,-0.1344,-0.0219,-0.0196,-0.0234,0.0063,1
7.180,718,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-0.74,13.47,-0.74,-0.74,0.0062,0.0040,2565.0,0.00,0.00,0.00,0.00,0.00,-0.93,14.97,-0.93,-0.93,0.0078,0.0036,2565.0,0.00,3.93,0.00,3.93,0.00,1.30,-4.61,1.30,-2.63,0.0290,0.0236,1852.5,0.00,3.67,0.00,3.67,0.00,0.98,-5.37,0.98,-2.69,0.0195,0.0246,1852.5,0.00,0.00,0.00,0.00,0.00,2.74,-16.39,2.74,2.74,0.0189,0.0060,2565.0,0.00,0.00,0.00,0.00,0.00,3.09,-19.28,3.09,3.09,0.0213,0.0063,2565.0,0.00,0.00,6.46,6.46,0.00,-1.39,5.28,-1.39,-7.85,0.0309,0.0367,2137.5,0.00,0.00,6.46,6.46,0.00,-1.56,6.84,-1.56,-8.01,0.0346,0.0367,2137.5,0.61,4.63,3.91,-0.0458,1.1185,-0.0461,-0.1547,0.1353,8,-0.02,-0.02,0.0007,1.4075,-0.1346,-0.0216,-0.0186,-0.0228,0.0063,1
7.190,719,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-0.63,12.24,-0.63,-0.63,0.0052,0.0039,2565.0,0.00,0.00,0.00,0.00,0.00,-0.81,13.66,-0.81,-0.81,0.0067,0.0035,2565.0,0.00,3.93,0.00,3.93,0.00,1.25,-4.48,1.25,-2.68,0.0277,0.0239,1852.5,0.00,3.67,0.00,3.67,0.00,0.93,-5.26,0.93,-2.74,0.0185,0.0249,1852.5,0.00,0.00,0.00,0.00,0.00,2.61,-16.15,2.61,2.61,0.0180,0.0054,2565.0,0.00,0.00,0.00,0.00,0.00,2.94,-18.90,2.94,2.94,0.0203,0.0057,2565.0,0.00,0.00,4.17,4.17,0.00,-1.36,5.93,-1.36,-5.52,0.0301,0.0301,2137.5,0.00,0.00,4.17,4.17,0.00,-1.51,7.43,-1.51,-5.68,0.0335,0.0300,2137.5,0.62,4.55,3.91,-0.0458,1.1185,-0.0403,-0.1547,0.1353,8,-0.02,-0.02,0.0005,1.4073,-0.1349,-0.0212,-0.0184,-0.0220,0.0063,1
7.200,720,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-0.52,11.54,-0.52,-0.52,0.0043,0.0041,2565.0,0.00,0.00,0.00,0.00,0.00,-0.70,12.92,-0.70,-0.70,0.0058,0.0038,2565.0,0.00,3.93,0.00,3.93,0.00,1.19,-4.12,1.19,-2.74,0.0264,0.0241,1852.5,0.00,3.67,0.00,3.67,0.00,0.88,-4.86,0.88,-2.79,0.0176,0.0250,1852.5,0.00,0.00,0.00,0.00,0.00,2.50,-14.13,2.50,2.50,0.0172,0.0059,2565.0,0.00,0.00,0.00,0.00,0.00,2.81,-16.82,2.81,2.81,0.0194,0.0062,2565.0,0.00,0.00,5.37,5.37,0.00,-1.34,4.55,-1.34,-6.70,0.0297,0.0330,2137.5,0.00,0.00,5.37,5.37,0.00,-1.48,6.04,-1.48,-6.85,0.0329,0.0330,2137.5,0.64,4.47,3.91,-0.0458,1.1184,-0.0460,-0.1547,0.1353,8,-0.02,-0.02,0.0003,1.4070,-0.1351,-0.0208,-0.0183,-0.0213,0.0063,1
7.210,721,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-0.42,10.62,-0.42,-0.42,0.0035,0.0042,2565.0,0.00,0.00,0.00,0.00,0.00,-0.59,11.93,-0.59,-0.59,0.0049,0.0038,2565.0,0.00,3.93,0.00,3.93,0.00,1.13,-3.96,1.13,-2.80,0.0252,0.0244,1852.5,0.00,3.67,0.00,3.67,0.00,0.83,-4.66,0.83,-2.84,0.0166,0.0251,1852.5,0.00,0.00,0.00,0.00,0.00,2.39,-13.50,2.39,2.39,0.0165,0.0057,2565.0,0.00,0.00,0.00,0.00,0.00,2.69,-16.06,2.69,2.69,0.0186,0.0059,2565.0,0.00,0.00,3.08,3.08,0.00,-1.31,4.64,-1.31,-4.39,0.0292,0.0268,2137.5,0.00,0.00,3.08,3.08,0.00,-1.45,6.08,-1.45,-4.53,0.0322,0.0267,2137.5,0.66,4.40,3.91,-0.0458,1.1184,-0.0440,-0.1547,0.1353,8,-0.02,-0.01,0.0001,1.4068,-0.1353,-0.0203,-0.0192,-0.0204,0.0063,1
7.220,722,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-0.33,10.05,-0.33,-0.33,0.0028,0.0044,2565.0,0.00,0.00,0.00,0.00,0.00,-0.49,11.33,-0.49,-0.49,0.0041,0.0041,2565.0,0.00,3.93,0.00,3.93,0.00,1.08,-3.66,1.08,-2.85,0.0240,0.0245,1852.5,0.00,3.67,0.00,3.67,0.00,0.79,-4.28,0.79,-2.88,0.0157,0.0252,1852.5,0.00,0.00,0.00,0.00,0.00,2.31,-11.62,2.31,2.31,0.0159,0.0062,2565.0,0.00,0.00,0.00,0.00,0.00,2.59,-14.12,2.59,2.59,0.0179,0.0064,2565.0,0.00,0.00,5.37,5.37,0.00,-1.30,3.34,-1.30,-6.67,0.0290,0.0336,2137.5,0.00,0.00,5.37,5.37,0.00,-1.43,4.76,-1.43,-6.80,0.0318,0.0334,2137.5,0.67,4.33,3.91,-0.0458,1.1184,-0.0504,-0.1547,0.1353,8,-0.02,-0.01,-0.0001,1.4065,-0.1355,-0.0197,-0.0187,-0.0196,0.0063,1
7.230,723,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-0.25,9.05,-0.25,-0.25,0.0020,0.0043,2565.0,0.00,0.00,0.00,0.00,0.00,-0.40,10.28,-0.40,-0.40,0.0033,0.0040,2565.0,0.00,3.93,0.00,3.93,0.00,1.03,-3.62,1.03,-2.90,0.0229,0.0249,1852.5,0.00,3.67,0.00,3.67,0.00,0.75,-4.30,0.75,-2.92,0.0149,0.0255,1852.5,0.00,0.00,0.00,0.00,0.00,2.22,-11.71,2.22,2.22,0.0153,0.0057,2565.0,0.00,0.00,0.00,0.00,0.00,2.49,-14.11,2.49,2.49,0.0172,0.0059,2565.0,0.00,0.00,3.51,3.51,0.00,-1.28,4.17,-1.28,-4.80,0.0285,0.0269,2137.5,0.00,0.00,3.51,3.51,0.00,-1.40,5.51,-1.40,-4.92,0.0312,0.0268,2137.5,0.68,4.26,3.91,-0.0458,1.1183,-0.0448,-0.1547,0.1353,8,-0.02,-0.01,-0.0003,1.4063,-0.1357,-0.0192,-0.0184,-0.0187,0.0064,1
7.240,724,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-0.17,8.57,-0.17,-0.17,0.0014,0.0045,2565.0,0.00,0.00,0.00,0.00,0.00,-0.32,9.81,-0.32,-0.32,0.0026,0.0042,2565.0,0.00,3.93,0.00,3.93,0.00,0.98,-3.34,0.98,-2.95,0.0218,0.0250,1852.5,0.00,3.67,0.00,3.67,0.00,0.71,-4.00,0.71,-2.96,0.0141,0.0256,1852.5,0.00,0.00,0.00,0.00,0.00,2.15,-9.97,2.15,2.15,0.0148,0.0063,2565.0,0.00,0.00,0.00,0.00,0.00,2.41,-12.35,2.41,2.41,0.0166,0.0064,2565.0,0.00,0.00,5.81,5.81,0.00,-1.28,2.92,-1.28,-7.08,0.0284,0.0337,2137.5,0.00,0.00,5.81,5.81,0.00,-1.39,4.22,-1.39,-7.20,0.0309,0.0335,2137.5,0.70,4.20,3.91,-0.0459,1.1183,-0.0509,-0.1547,0.1353,8,-0.02,-0.01,-0.0005,1.4060,-0.1359,-0.0188,-0.0168,-0.0181,0.0064,1
7.250,725,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,-0.10,7.74,-0.10,-0.10,0.0007,0.0044,2565.0,0.00,0.00,0.00,0.00,0.00,-0.24,8.93,-0.24,-0.24,0.0020,0.0041,2565.0,0.00,3.93,0.00,3.93,0.00,0.93,-3.31,0.93,-3.00,0.0207,0.0254,1852.5,0.00,3.67,0.00,3.67,0.00,0.67,-4.03,0.67,-3.00,0.0133,0.0259,1852.5,0.00,0.00,0.00,0.00,0.00,2.07,-10.22,2.07,2.07,0.0143,0.0057,2565.0,0.00,0.00,0.00,0.00,0.00,2.32,-12.51,2.32,2.32,0.0160,0.0058,2565.0,0.00,0.00,4.18,4.18,0.00,-1.26,3.77,-1.26,-5.44,0.0281,0.0270,2137.5,0.00,0.00,4.18,4.18,0.00,-1.37,5.01,-1.37,-5.54,0.0304,0.0269,2137.5,0.71,4.14,3.91,-0.0459,1.1182,-0.0452,-0.1547,0.1353,8,-0.02,-0.01,-0.0007,1.4058,-0.1361,-0.0183,-0.0159,-0.0173,0.0064,1
7.260,726,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,0.00,0.0000,0.0046,2565.0,0.00,0.00,0.00,0.00,0.00,-0.17,8.60,-0.17,-0.17,0.0014,0.0044,2565.0,0.00,3.93,0.00,3.93,0.00,0.89,-3.04,0.89,-3.04,0.0197,0.0255,1852.5,0.00,3.67,0.00,3.67,0.00,0.63,-3.71,0.63,-3.04,0.0126,0.0259,1852.5,0.00,0.00,0.00,0.00,0.00,2.02,-8.62,2.02,2.02,0.0139,0.0063,2565.0,0.00,0.00,0.00,0.00,0.00,2.25,-10.89,2.25,2.25,0.0155,0.0063,2565.0,0.00,0.00,6.47,6.47,0.00,-1.26,2.56,-1.26,-7.73,0.0280,0.0338,2137.5,0.00,0.00,6.47,6.47,0.00,-1.36,3.78,-1.36,-7.83,0.0302,0.0336,2137.5,0.72,4.08,3.91,-0.0459,1.1182,-0.0510,-0.1547,0.1353,8,-0.02,-0.01,-0.0008,1.4056,-0.1362,-0.0179,-0.0140,-0.0168,0.0064,1
7.270,727,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,6.70,0.00,0.00,0.0000,0.0045,2565.0,0.00,0.00,0.00,0.00,0.00,-0.10,7.85,-0.10,-0.10,0.0009,0.0043,2565.0,0.00,3.93,0.00,3.93,0.00,0.84,-2.98,0.84,-3.09,0.0187,0.0258,1852.5,0.00,3.67,0.00,3.67,0.00,0.59,-3.68,0.59,-3.08,0.0119,0.0262,1852.5,0.00,0.00,0.00,0.00,0.00,1.95,-9.02,1.95,1.95,0.0135,0.0057,2565.0,0.00,0.00,0.00,0.00,0.00,2.18,-11.19,2.18,2.18,0.0150,0.0058,2565.0,0.00,0.00,4.52,4.52,0.00,-1.25,3.46,-1.25,-5.77,0.0277,0.0287,2137.5,0.00,0.00,4.52,4.52,0.00,-1.34,4.62,-1.34,-5.86,0.0298,0.0286,2137.5,0.73,4.02,3.91,-0.0459,1.1181,-0.0451,-0.1547,0.1353,8,-0.02,-0.01,-0.0010,1.4054,-0.1364,-0.0173,-0.0128,-0.0161,0.0064,1
7.280,728,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,0.07,6.40,0.07,0.07,0.0015,0.0047,2565.0,0.00,0.00,0.00,0.00,0.00,-0.04,7.54,-0.04,-0.04,0.0003,0.0045,2565.0,0.00,3.93,0.00,3.93,0.00,0.80,-2.71,0.80,-3.13,0.0178,0.0259,1852.5,0.00,3.67,0.00,3.67,0.00,0.56,-3.40,0.56,-3.11,0.0112,0.0262,1852.5,0.00,0.00,0.00,0.00,0.00,1.90,-7.80,1.90,1.90,0.0131,0.0061,2565.0,0.00,0.00,0.00,0.00,0.00,2.11,-9.94,2.11,2.11,0.0146,0.0061,2565.0,0.00,0.00,6.82,6.82,0.00,-1.24,2.55,-1.24,-8.06,0.0276,0.0353,2137.5,0.00,0.00,6.82,6.82,0.00,-1.33,3.70,-1.33,-8.15,0.0296,0.0351,2137.5,0.73,3.97,3.91,-0.0459,1.1181,-0.0492,-0.1547,0.1353,8,-0.02,-0.01,-0.0012,1.4053,-0.1366,-0.0168,-0.0107,-0.0156,0.0064,1
7.290,729,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,0.13,5.78,0.13,0.13,0.0029,0.0046,2565.0,0.00,0.00,0.00,0.00,0.00,0.00,6.87,0.00,0.00,0.0000,0.0044,2565.0,0.00,3.93,0.00,3.93,0.00,0.76,-2.61,0.76,-3.17,0.0168,0.0262,1852.5,0.00,3.67,0.00,3.67,0.00,0.53,-3.36,0.53,-3.14,0.0106,0.0264,1852.5,0.00,0.00,0.00,0.00,0.00,1.85,-8.31,1.85,1.85,0.0127,0.0056,2565.0,0.00,0.00,0.00,0.00,0.00,2.05,-10.36,2.05,2.05,0.0141,0.0055,2565.0,0.00,0.00,4.52,4.52,0.00,-1.23,3.47,-1.23,-5.75,0.0273,0.0286,2137.5,0.00,0.00,4.52,4.52,0.00,-1.31,4.58,-1.31,-5.83,0.0291,0.0284,2137.5,0.74,3.92,3.91,-0.0459,1.1180,-0.0432,-0.1547,0.1353,8,-0.02,-0.01,-0.0013,1.4051,-0.1367,-0.0164,-0.0097,-0.0148,0.0064,1
7.300,730,LOCKOUT,None,0.0000,0.00,0.00,0.00,0.00,0.00,0.17,5.63,0.17,0.17,0.0038,0.0048,2565.0,0.00,0.00,0.00,0.00,0.00,0.06,6.71,0.06,0.06,0.0012,0.0046,2565.0,0.00,3.93,0.00,3.93,0.00,0.72,-2.24,0.72,-3.21,0.0159,0.0262,1852.5,0.00,3.67,0.00,3.67,0.00,0.50,-2.99,0.50,-3.17,0.0099,0.0263,1852.5,0.00,0.00,0.00,0.00,0.00,1.81,-6.94,1.81,1.81,0.0125,0.0061,2565.0,0.00,0.00,0.00,0.00,0.00,2.00,-8.94,2.00,2.00,0.0138,0.0060,2565.0,0.00,0.00,6.82,6.82,0.00,-1.23,2.31,-1.23,-8.04,0.0273,0.0353,2137.5,0.00,0.00,6.82,6.82,0.00,-1.30,3.42,-1.30,-8.12,0.0290,0.0351,2137.5,0.75,3.88,3.91,-0.0459,1.1180,-0.0486,-0.1547,0.1353,8,-0.02,-0.02,-0.0015,1.4050,-0.1369,-0.0158,-0.0085,-0.0143,0.0064,1
